loading	Gene.name
ENSG00000177674	0.0132790159877212	AGTRAP
ENSG00000072210	-0.0132785869723145	ALDH3A2
ENSG00000105011	0.0132781386580688	ASF1B
ENSG00000174080	-0.0132777238529949	CTSF
ENSG00000182667	-0.0132747633368045	NTM
ENSG00000168496	0.0132733575371645	FEN1
ENSG00000004455	0.0132731782149541	AK2
ENSG00000177628	0.0132703132510025	GBA1
ENSG00000121413	-0.0132699842070001	ZSCAN18
ENSG00000181104	-0.013269289878894	F2R
ENSG00000089127	0.0132639178573687	OAS1
ENSG00000254986	0.0132625060857552	DPP3
ENSG00000103044	0.0132614805272008	HAS3
ENSG00000118482	-0.0132606845217629	PHF3
ENSG00000121104	-0.0132598485631244	FAM117A
ENSG00000133216	0.0132588946750592	EPHB2
ENSG00000121851	-0.0132555454632455	POLR3GL
ENSG00000101182	0.0132540761552382	PSMA7
ENSG00000169228	0.0132524852904831	RAB24
ENSG00000227471	0.013248519366661	AKR1B15
ENSG00000099800	0.0132471417356885	TIMM13
ENSG00000196867	-0.0132445629930118	ZFP28
ENSG00000181924	0.0132441976998412	COA4
ENSG00000172215	0.0132427459620631	CXCR6
ENSG00000164849	-0.0132419791084685	GPR146
ENSG00000139946	-0.0132369510233289	PELI2
ENSG00000103769	0.013236116028765	RAB11A
ENSG00000145284	-0.0132301963978388	SCD5
ENSG00000100311	-0.013227844131533	PDGFB
ENSG00000183741	-0.0132277000738487	CBX6
ENSG00000167755	0.0132264085352324	KLK6
ENSG00000111602	0.0132261540038036	TIMELESS
ENSG00000095203	-0.0132260583168924	EPB41L4B
ENSG00000104324	-0.0132231060683275	CPQ
ENSG00000189051	0.0132221206159034	RNF222
ENSG00000115380	-0.0132219862651278	EFEMP1
ENSG00000111269	-0.0132214193768092	CREBL2
ENSG00000167264	0.0132178299619848	DUS2
ENSG00000084764	-0.0132132569540137	MAPRE3
ENSG00000147642	-0.0132128445417779	SYBU
ENSG00000196262	0.0132127810205883	PPIA
ENSG00000143942	0.0132111921020758	CHAC2
ENSG00000087884	-0.0132084607070151	AAMDC
ENSG00000103490	0.0132080113774254	PYCARD
ENSG00000184661	0.0132056259048361	CDCA2
ENSG00000166912	-0.0132054872376803	MTMR10
ENSG00000178363	0.0132052755222105	CALML3
ENSG00000186871	0.0132036635773475	ERCC6L
ENSG00000138642	0.0132000642812028	HERC6
ENSG00000214274	-0.0131987342329603	ANG
ENSG00000100105	-0.0131971067384594	PATZ1
ENSG00000141527	0.013196827731084	CARD14
ENSG00000185924	-0.0131942707932477	RTN4RL1
ENSG00000138496	0.0131937877902365	PARP9
ENSG00000158055	0.01319352359291	GRHL3
ENSG00000151240	-0.013193125388353	DIP2C
ENSG00000143321	0.0131904021180113	HDGF
ENSG00000143845	-0.0131899431848629	ETNK2
ENSG00000130164	0.0131889566981825	LDLR
ENSG00000026751	0.013188673691173	SLAMF7
ENSG00000187608	0.0131880351553166	ISG15
ENSG00000118515	0.013187369216064	SGK1
ENSG00000134755	0.0131855731029228	DSC2
ENSG00000123353	0.0131835749590982	ORMDL2
ENSG00000189377	0.0131825006160457	CXCL17
ENSG00000188313	0.0131819660787002	PLSCR1
ENSG00000160211	0.0131815561214531	G6PD
ENSG00000170876	-0.0131813084112199	TMEM43
ENSG00000161031	0.013181059019895	PGLYRP2
ENSG00000136451	-0.0131782683473968	VEZF1
ENSG00000100902	0.0131782522528542	PSMA6
ENSG00000149428	0.0131753162755107	HYOU1
ENSG00000140943	-0.0131745613753482	MBTPS1
ENSG00000213585	0.0131735316287077	VDAC1
ENSG00000099864	-0.0131731893696214	PALM
ENSG00000128849	-0.0131708018923401	CGNL1
ENSG00000125124	-0.0131697999787791	BBS2
ENSG00000100290	0.0131694572868403	BIK
ENSG00000164430	0.0131694419175403	CGAS
ENSG00000117525	-0.0131673802669239	F3
ENSG00000188177	-0.0131657978082289	ZC3H6
ENSG00000183336	0.0131647829949805	BOLA2
ENSG00000111666	-0.0131634895205903	CHPT1
ENSG00000033170	-0.0131627979169173	FUT8
ENSG00000111321	0.0131618754685906	LTBR
ENSG00000126522	0.013161155055945	ASL
ENSG00000134690	0.0131593692436986	CDCA8
ENSG00000105755	0.0131591031313721	ETHE1
ENSG00000171729	0.0131582630666644	TMEM51
ENSG00000104205	-0.0131575697371404	SGK3
ENSG00000224784	0.0131547886477857	S100A15A
ENSG00000113368	0.0131546390526591	LMNB1
ENSG00000198205	-0.0131544057839894	ZXDA
ENSG00000140743	-0.0131506988875468	CDR2
ENSG00000116863	0.0131486711109687	ADPRS
ENSG00000165501	0.0131482908759224	LRR1
ENSG00000123124	-0.0131482619792931	WWP1
ENSG00000100462	0.0131459493499516	PRMT5
ENSG00000112559	0.0131435180622247	MDFI
ENSG00000166535	0.013142708549051	A2ML1
ENSG00000167085	0.0131420090103569	PHB1
ENSG00000182180	0.0131410907647959	MRPS16
ENSG00000126709	0.0131401597981695	IFI6
ENSG00000130558	0.0131388059553563	OLFM1
ENSG00000131126	0.0131385937961928	TEX101
ENSG00000006695	0.0131379555495927	COX10
ENSG00000114023	0.0131301079280403	FAM162A
ENSG00000179933	0.0131278438550992	C14orf119
ENSG00000178802	0.0131264970470834	MPI
ENSG00000139263	-0.0131263595866268	LRIG3
ENSG00000148700	-0.0131262888798295	ADD3
ENSG00000197948	0.0131255609922896	FCHSD1
ENSG00000128965	0.0131247996679538	CHAC1
ENSG00000175166	0.0131203196846324	PSMD2
ENSG00000109321	0.0131174418068767	AREG
ENSG00000104763	-0.0131165013466077	ASAH1
ENSG00000198420	-0.013115930315456	TCAF1
ENSG00000033050	0.0131151633424985	ABCF2
ENSG00000148572	0.0131143187971279	NRBF2
ENSG00000141378	0.0131136389906398	PTRH2
ENSG00000163938	0.0131122929175062	GNL3
ENSG00000113070	0.0131107588152772	HBEGF
ENSG00000198900	0.0131059554516326	TOP1
ENSG00000214160	0.0131053147617818	ALG3
ENSG00000090889	0.0131038028714624	KIF4A
ENSG00000128268	-0.0131034102656091	MGAT3
ENSG00000173546	-0.0131027217080642	CSPG4
ENSG00000214944	-0.0130994974842268	ARHGEF28
ENSG00000023330	0.0130994902026727	ALAS1
ENSG00000084733	0.0130994427887709	RAB10
ENSG00000107282	-0.0130987256654417	APBA1
ENSG00000106636	0.0130959607032503	YKT6
ENSG00000130595	-0.0130949733380314	TNNT3
ENSG00000148773	0.0130943724636749	MKI67
ENSG00000071539	0.0130933149755442	TRIP13
ENSG00000013306	0.0130925040174924	SLC25A39
ENSG00000133997	0.0130913212110065	MED6
ENSG00000214856	0.0130890656442717	KRT16P1
ENSG00000169174	0.0130887633934823	PCSK9
ENSG00000078596	-0.013087609231656	ITM2A
ENSG00000103342	0.0130858892912946	GSPT1
ENSG00000108106	0.0130848891760302	UBE2S
ENSG00000257093	-0.0130822872202628	DENND11
ENSG00000101310	0.0130821821104604	SEC23B
ENSG00000147689	0.0130820694563881	FAM83A
ENSG00000157601	0.0130816609943606	MX1
ENSG00000188783	-0.0130789285021418	PRELP
ENSG00000153923	0.0130783043200039	NA
ENSG00000137757	0.0130742717497793	CASP5
ENSG00000173894	0.0130737657999624	CBX2
ENSG00000167770	0.0130737634599818	OTUB1
ENSG00000159527	0.0130713223056075	PGLYRP3
ENSG00000171421	0.0130707090931126	MRPL36
ENSG00000166938	-0.013070655359247	DIS3L
ENSG00000021645	-0.0130702189925536	NRXN3
ENSG00000183723	-0.0130658256981229	CMTM4
ENSG00000108786	0.0130649527392052	HSD17B1
ENSG00000175110	0.0130649430007034	MRPS22
ENSG00000276043	0.0130642746626775	UHRF1
ENSG00000085840	0.0130635040351083	ORC1
ENSG00000163050	-0.0130633358035786	COQ8A
ENSG00000117410	0.0130612202856446	ATP6V0B
ENSG00000175832	0.0130586255490461	ETV4
ENSG00000166484	0.0130568123611316	MAPK7
ENSG00000178467	-0.0130551002193054	P4HTM
ENSG00000256269	0.0130541460459458	HMBS
ENSG00000174514	-0.0130516892002845	MFSD4A
ENSG00000116898	0.0130511248644039	MRPS15
ENSG00000124107	0.0130484441299978	SLPI
ENSG00000248485	0.013047974774033	PCP4L1
ENSG00000124466	0.0130472733110205	LYPD3
ENSG00000176293	-0.0130457247679297	ZNF135
ENSG00000213903	0.013043957797465	LTB4R
ENSG00000163701	-0.0130430763682348	IL17RE
ENSG00000143183	0.0130429468177041	TMCO1
ENSG00000078140	0.0130386310157352	UBE2K
ENSG00000182199	0.0130386183918391	SHMT2
ENSG00000147027	-0.0130374543187482	TMEM47
ENSG00000131015	0.0130373839960385	ULBP2
ENSG00000204033	-0.0130370879052258	LRIT2
ENSG00000112984	0.0130347140489098	KIF20A
ENSG00000111962	-0.0130342192767096	UST
ENSG00000168671	-0.0130339973195867	UGT3A2
ENSG00000070010	0.0130328002339569	UFD1
ENSG00000136522	0.0130325336142262	MRPL47
ENSG00000152818	-0.0130312419340324	UTRN
ENSG00000265241	0.0130312304455798	RBM8A
ENSG00000100433	0.0130292193538222	KCNK10
ENSG00000137975	0.0130257339550109	CLCA2
ENSG00000104951	0.013025487134577	IL4I1
ENSG00000029153	0.0130252913840323	BMAL2
ENSG00000144648	0.0130252549364673	ACKR2
ENSG00000147912	0.0130245394189817	FBXO10
ENSG00000189433	-0.013023764011972	GJB4
ENSG00000013583	-0.0130206698327567	HEBP1
ENSG00000172348	-0.013020254926468	RCAN2
ENSG00000183444	0.0130195413366202	OR7E38P
ENSG00000134508	-0.0130144013297794	CABLES1
ENSG00000147862	-0.0130134396386167	NFIB
ENSG00000060656	-0.0130133803431593	PTPRU
ENSG00000166394	0.0130131968885648	CYB5R2
ENSG00000118965	-0.0130125028234702	WDR35
ENSG00000166704	-0.013010184292158	ZNF606
ENSG00000144746	-0.0130096945829142	ARL6IP5
ENSG00000247077	0.0130095952623562	PGAM5
ENSG00000169021	0.0130093685961789	UQCRFS1
ENSG00000169679	0.0130055548616818	BUB1
ENSG00000182585	0.0130054070068585	EPGN
ENSG00000079462	0.0130048939569279	PAFAH1B3
ENSG00000127564	0.0130047967930974	PKMYT1
ENSG00000186310	-0.0130046512761105	NAP1L3
ENSG00000111335	0.013004374416597	OAS2
ENSG00000106462	0.0130043355572908	EZH2
ENSG00000183023	-0.0130038942672583	SLC8A1
ENSG00000214822	0.0130023792196269	NA
ENSG00000086189	0.0130021659840615	DIMT1
ENSG00000182866	0.0130000414702409	LCK
ENSG00000014216	0.0129978534995707	CAPN1
ENSG00000163435	0.0129967174861344	ELF3
ENSG00000106785	0.0129960322715362	TRIM14
ENSG00000177283	-0.0129953861088506	FZD8
ENSG00000234338	-0.0129944803400811	NA
ENSG00000166986	0.0129938385193868	MARS1
ENSG00000131018	-0.0129937196147111	SYNE1
ENSG00000027869	0.0129937107401275	SH2D2A
ENSG00000136261	0.0129929815480203	BZW2
ENSG00000188321	-0.0129924832691479	ZNF559
ENSG00000156234	0.0129900303410824	CXCL13
ENSG00000153993	-0.0129891055387576	SEMA3D
ENSG00000101158	0.0129888422155743	NELFCD
ENSG00000163347	-0.0129850545280875	CLDN1
ENSG00000133265	0.0129849362210807	HSPBP1
ENSG00000187054	0.0129845828913252	TMPRSS11A
ENSG00000100401	0.0129844380726298	RANGAP1
ENSG00000145632	0.0129843876581912	PLK2
ENSG00000106591	0.0129819544156603	MRPL32
ENSG00000214265	-0.0129814640415039	NA
ENSG00000117643	-0.0129799431961691	MAN1C1
ENSG00000277791	0.0129793155452807	PSMB3
ENSG00000065328	0.0129783377570473	MCM10
ENSG00000130165	0.0129783315691879	ELOF1
ENSG00000103257	0.0129773121576018	SLC7A5
ENSG00000130592	-0.0129767391444831	LSP1
ENSG00000150907	-0.0129757258184672	FOXO1
ENSG00000110092	-0.0129751160689874	CCND1
ENSG00000242193	-0.0129708176853806	CRYZL2P
ENSG00000115241	0.0129705628563463	PPM1G
ENSG00000104549	0.0129700199442495	SQLE
ENSG00000031698	0.0129682799020238	SARS1
ENSG00000157514	-0.0129675743677565	TSC22D3
ENSG00000173171	0.0129653841026791	MTX1
ENSG00000180720	-0.0129653561449979	CHRM4
ENSG00000128422	0.0129645072084351	KRT17
ENSG00000164733	0.0129617404539537	CTSB
ENSG00000197497	-0.0129612385291703	ZNF665
ENSG00000130147	-0.0129605958212119	SH3BP4
ENSG00000119705	0.0129591729755786	SLIRP
ENSG00000087269	0.0129581510519065	NOP14
ENSG00000117594	-0.0129577251771875	HSD11B1
ENSG00000110811	-0.0129572478049959	P3H3
ENSG00000126787	0.0129535367919705	DLGAP5
ENSG00000165175	0.0129534183026429	MID1IP1
ENSG00000219926	-0.0129524524404458	OR7E104P
ENSG00000125843	0.0129508029144252	AP5S1
ENSG00000142634	0.0129505830001537	EFHD2
ENSG00000197724	-0.0129488036270579	PHF2
ENSG00000155393	0.0129485214364002	HEATR3
ENSG00000070729	0.0129461052620559	CNGB1
ENSG00000138092	0.0129456413975296	CENPO
ENSG00000121900	0.0129447370651678	TMEM54
ENSG00000104368	0.0129431426273371	PLAT
ENSG00000152642	-0.0129426855386676	GPD1L
ENSG00000167552	-0.0129408894365896	TUBA1A
ENSG00000143977	0.0129407060453413	SNRPG
ENSG00000134569	-0.0129385037445174	LRP4
ENSG00000114738	0.0129373194169336	MAPKAPK3
ENSG00000125780	0.0129372512250214	TGM3
ENSG00000152492	-0.0129358892504849	CCDC50
ENSG00000197006	0.0129325306790969	METTL9
ENSG00000133313	0.0129295251988206	CNDP2
ENSG00000055813	-0.0129289409978387	CCDC85A
ENSG00000144867	0.0129289235062291	SRPRB
ENSG00000130816	0.0129258881766125	DNMT1
ENSG00000064886	0.0129241250830294	CHI3L2
ENSG00000137807	0.0129203117945013	KIF23
ENSG00000121858	0.0129200534040972	TNFSF10
ENSG00000112473	0.0129193307311212	SLC39A7
ENSG00000065717	-0.0129185691386636	TLE2
ENSG00000119403	0.0129182270229176	PHF19
ENSG00000145386	0.0129161008945344	CCNA2
ENSG00000125656	0.012916077979864	CLPP
ENSG00000181894	-0.0129151596052978	ZNF329
ENSG00000186185	0.0129146141887714	KIF18B
ENSG00000144857	-0.0129142441695027	BOC
ENSG00000197170	0.012913138125637	PSMD12
ENSG00000114948	0.012912862795395	ADAM23
ENSG00000100342	0.0129114739188904	APOL1
ENSG00000077984	0.0129082874488639	CST7
ENSG00000075673	0.0129079291403153	ATP12A
ENSG00000187091	0.0129059667757252	PLCD1
ENSG00000163069	-0.0129059327307935	SGCB
ENSG00000101361	0.0129047357315263	NOP56
ENSG00000130487	0.0129026344755049	KLHDC7B
ENSG00000043143	-0.012901842113105	JADE2
ENSG00000109917	0.0129013247566238	ZPR1
ENSG00000239264	0.0129005610192413	TXNDC5
ENSG00000153904	-0.0128981689170308	DDAH1
ENSG00000158301	-0.0128981566822767	GPRASP2
ENSG00000164197	-0.0128941359575851	RNF180
ENSG00000175634	0.0128926997771955	RPS6KB2
ENSG00000112759	-0.0128915187447212	SLC29A1
ENSG00000071626	0.0128915053925615	DAZAP1
ENSG00000165943	-0.0128900063154634	MOAP1
ENSG00000145623	0.0128891110474159	OSMR
ENSG00000127080	0.0128885752904813	IPPK
ENSG00000231584	-0.0128877660864575	FAHD2CP
ENSG00000164024	0.0128856806617769	METAP1
ENSG00000176463	-0.0128837489723002	SLCO3A1
ENSG00000197299	0.0128831296641629	BLM
ENSG00000106302	0.0128830179997407	HYAL4
ENSG00000198176	0.0128829823255704	TFDP1
ENSG00000166226	0.0128825202199437	CCT2
ENSG00000176619	0.0128823723649157	LMNB2
ENSG00000144668	-0.0128821456937156	ITGA9
ENSG00000203760	0.0128796062282736	CENPW
ENSG00000196781	-0.0128791418732351	TLE1
ENSG00000165006	0.0128781830195442	UBAP1
ENSG00000170145	-0.012877782616965	SIK2
ENSG00000221923	-0.0128753938290369	ZNF880
ENSG00000111665	0.0128752377073768	CDCA3
ENSG00000168439	0.0128746946851613	STIP1
ENSG00000109762	-0.0128746946088318	SNX25
ENSG00000088325	0.0128721677338533	TPX2
ENSG00000158163	-0.0128713422602941	DZIP1L
ENSG00000250378	-0.0128713064531877	NA
ENSG00000232022	0.012869456113847	FAAHP1
ENSG00000005059	0.0128688873348292	MCUB
ENSG00000143622	0.0128677478738277	RIT1
ENSG00000102030	0.0128665710590727	NAA10
ENSG00000172264	-0.0128664603935526	MACROD2
ENSG00000149925	0.0128648824393568	ALDOA
ENSG00000080608	0.0128639071603073	PUM3
ENSG00000171056	0.0128633399912962	SOX7
ENSG00000177370	0.0128610666425837	TIMM22
ENSG00000130518	-0.0128610319433662	IQCN
ENSG00000197077	-0.0128595657653794	KIAA1671
ENSG00000168404	0.0128592516905554	MLKL
ENSG00000171680	-0.0128590197067624	PLEKHG5
ENSG00000078295	-0.0128580066459911	ADCY2
ENSG00000092096	-0.012855863458763	SLC22A17
ENSG00000170312	0.012854317914296	CDK1
ENSG00000051180	0.012854216483812	RAD51
ENSG00000131981	-0.0128531281131016	LGALS3
ENSG00000089057	0.0128529360589632	SLC23A2
ENSG00000051128	0.0128514415304869	HOMER3
ENSG00000171532	-0.012851108847109	NEUROD2
ENSG00000141084	0.0128508611278514	RANBP10
ENSG00000006712	0.0128487265399236	PAF1
ENSG00000120733	-0.0128485327147305	KDM3B
ENSG00000165806	0.0128449713751314	CASP7
ENSG00000120438	0.012843718885482	TCP1
ENSG00000129219	0.0128427706279771	PLD2
ENSG00000139579	0.0128417936932958	NABP2
ENSG00000126602	0.0128386802875407	TRAP1
ENSG00000164904	0.0128375116687742	ALDH7A1
ENSG00000132334	0.0128372811790873	PTPRE
ENSG00000154839	0.0128349190808002	SKA1
ENSG00000070778	-0.0128348624600038	PTPN21
ENSG00000205250	0.0128345882883233	E2F4
ENSG00000113712	0.0128333923076445	CSNK1A1
ENSG00000169972	0.0128331050063673	PUSL1
ENSG00000111802	0.0128309670076623	TDP2
ENSG00000107485	-0.0128291741762559	GATA3
ENSG00000151491	-0.012826975903466	EPS8
ENSG00000169217	0.0128246660844559	CD2BP2
ENSG00000157429	-0.0128246587847047	ZNF19
ENSG00000253485	-0.0128232778554233	PCDHGA5
ENSG00000166387	0.0128201919947385	PPFIBP2
ENSG00000170017	-0.0128198235219613	ALCAM
ENSG00000084693	-0.012819613821467	AGBL5
ENSG00000121406	-0.0128194861935292	ZNF549
ENSG00000087008	0.0128170839095372	ACOX3
ENSG00000258366	0.0128147782321799	RTEL1
ENSG00000151006	0.012814067492132	PRSS53
ENSG00000136944	-0.0128138579147842	LMX1B
ENSG00000153814	-0.0128126637778332	JAZF1
ENSG00000004961	0.0128124054085716	HCCS
ENSG00000112299	0.0128117017985297	VNN1
ENSG00000266028	-0.0128115339007719	SRGAP2
ENSG00000148053	-0.0128113324352232	NTRK2
ENSG00000184205	-0.0128082809206995	TSPYL2
ENSG00000168610	0.0128081036033466	STAT3
ENSG00000126803	-0.0128075935931121	HSPA2
ENSG00000090104	0.0128064889034576	RGS1
ENSG00000150760	-0.0128064730292835	DOCK1
ENSG00000123096	-0.0128050203585868	SSPN
ENSG00000069399	0.0128048442606346	BCL3
ENSG00000169946	-0.0128034259483553	ZFPM2
ENSG00000114251	0.0128014617748515	WNT5A
ENSG00000198513	-0.0128007433617004	ATL1
ENSG00000101670	0.0128006042207213	LIPG
ENSG00000270441	-0.0128005140849475	LAMB2P1
ENSG00000255128	0.0127993003781957	HSPD1P3
ENSG00000176153	0.0127992372865312	GPX2
ENSG00000215105	-0.0127985674649559	TTC3P1
ENSG00000109381	-0.0127965093940182	ELF2
ENSG00000164109	0.0127921752977323	MAD2L1
ENSG00000151502	-0.0127910351778067	VPS26B
ENSG00000109099	-0.0127900762890812	PMP22
ENSG00000213762	-0.0127885223218043	ZNF134
ENSG00000165389	0.0127873385745328	SPTSSA
ENSG00000105993	0.0127869633107632	DNAJB6
ENSG00000171467	-0.0127863924189046	ZNF318
ENSG00000170949	-0.0127863031232514	ZNF160
ENSG00000180881	-0.0127858658585234	CAPS2
ENSG00000124406	-0.0127844646405423	ATP8A1
ENSG00000155660	0.0127838358412802	PDIA4
ENSG00000148834	0.012782679071	GSTO1
ENSG00000106305	0.0127811258255453	AIMP2
ENSG00000078699	-0.0127805808776491	CBFA2T2
ENSG00000170854	0.0127802700060814	RIOX2
ENSG00000165646	-0.0127801434473264	SLC18A2
ENSG00000168539	-0.0127795102705754	CHRM1
ENSG00000102934	-0.0127790448485565	PLLP
ENSG00000115657	0.0127775023079623	ABCB6
ENSG00000198455	-0.0127766503401659	ZXDB
ENSG00000135272	-0.0127765421389822	MDFIC
ENSG00000134490	0.0127763497108582	TMEM241
ENSG00000158125	0.0127762209080267	XDH
ENSG00000110697	0.0127750282649283	PITPNM1
ENSG00000137726	-0.0127749835257221	FXYD6
ENSG00000138180	0.0127739217207124	CEP55
ENSG00000136158	-0.0127732775101628	SPRY2
ENSG00000172172	0.0127732308708791	MRPL13
ENSG00000162062	0.0127723385623098	TEDC2
ENSG00000170275	-0.0127719686178728	CRTAP
ENSG00000146409	0.0127709071442519	SLC18B1
ENSG00000122126	-0.0127695339904663	OCRL
ENSG00000108854	-0.0127681107621081	SMURF2
ENSG00000133275	0.0127669755190138	CSNK1G2
ENSG00000160818	0.0127664453552721	GPATCH4
ENSG00000168701	0.0127627556115209	TMEM208
ENSG00000080986	0.01275288043918	NDC80
ENSG00000144063	0.0127527970746336	MALL
ENSG00000221866	-0.0127519673637296	PLXNA4
ENSG00000232859	-0.0127519035546267	LYRM9
ENSG00000185651	0.012749452525672	UBE2L3
ENSG00000181163	0.0127464562804979	NPM1
ENSG00000184271	-0.0127464329818162	POU6F1
ENSG00000160691	0.012746192994543	SHC1
ENSG00000152766	0.0127452892498892	ANKRD22
ENSG00000121653	-0.0127444221639415	MAPK8IP1
ENSG00000185345	-0.0127441743249917	PRKN
ENSG00000183044	-0.0127441676064613	ABAT
ENSG00000164128	-0.0127440522886929	NPY1R
ENSG00000101180	0.0127424164093208	HRH3
ENSG00000168374	0.0127413118380898	ARF4
ENSG00000171368	-0.0127404580187747	TPPP
ENSG00000168071	0.0127404464699702	CCDC88B
ENSG00000182810	0.0127402698255189	DDX28
ENSG00000104904	0.0127385187719258	OAZ1
ENSG00000103528	-0.0127369976035854	SYT17
ENSG00000127084	0.0127346277098277	FGD3
ENSG00000078668	0.0127342673462181	VDAC3
ENSG00000163106	-0.0127313356167112	HPGDS
ENSG00000123473	0.0127301127675291	STIL
ENSG00000261236	0.0127291589131566	BOP1
ENSG00000068438	0.0127286181741764	FTSJ1
ENSG00000136830	0.0127282455471029	NIBAN2
ENSG00000108349	-0.0127282442887014	CASC3
ENSG00000119638	-0.0127261328006697	NEK9
ENSG00000154330	-0.0127260209883606	PGM5
ENSG00000157404	-0.012725155320456	KIT
ENSG00000174547	0.012725043576393	MRPL11
ENSG00000105989	-0.0127248611282854	WNT2
ENSG00000131979	0.0127211884428052	GCH1
ENSG00000094804	0.0127168509773293	CDC6
ENSG00000189001	0.0127157725978061	SBSN
ENSG00000128335	0.0127132458274994	APOL2
ENSG00000188215	0.0127112534328333	DCUN1D3
ENSG00000168884	0.0127091528962037	TNIP2
ENSG00000142657	0.0127085377175474	PGD
ENSG00000027697	0.01270605204337	IFNGR1
ENSG00000149300	-0.0127054311267205	C11orf52
ENSG00000123485	0.0127048735264731	HJURP
ENSG00000015475	0.0127027879452838	BID
ENSG00000185219	-0.0127012107703185	ZNF445
ENSG00000215861	-0.0127002111893033	NA
ENSG00000171566	0.0126998687628165	PLRG1
ENSG00000109501	-0.0126997234775643	WFS1
ENSG00000170515	0.0126994405173056	PA2G4
ENSG00000163513	-0.0126988123514275	TGFBR2
ENSG00000107020	0.0126956587014391	PLGRKT
ENSG00000004142	0.0126955074293515	POLDIP2
ENSG00000122257	0.012694035608978	RBBP6
ENSG00000144369	-0.0126939966649587	FAM171B
ENSG00000197776	-0.0126921193072401	KLHDC1
ENSG00000007171	0.0126876954069447	NOS2
ENSG00000038295	-0.0126872269284719	TLL1
ENSG00000198901	0.0126860326984749	PRC1
ENSG00000213523	0.0126851266086793	SRA1
ENSG00000172432	0.0126849474438152	GTPBP2
ENSG00000110046	0.0126846821589802	ATG2A
ENSG00000205189	-0.0126834388748521	ZBTB10
ENSG00000169223	0.012681973511338	LMAN2
